,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,y,promotion,Month,Year,day,dayofweek
8373,1,82,2010-03-05,19974.91,0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,19100.76887415769,0,3,2010,5,4
8374,1,82,2010-03-12,18201.88,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,18608.94092615216,0,3,2010,12,4
8375,1,82,2010-03-19,18348.98,0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,A,151315,18006.368883024217,0,3,2010,19,4
8376,1,82,2010-03-26,16479.16,0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,A,151315,17691.89607850742,0,3,2010,26,4
8377,1,82,2010-04-02,17695.89,0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,A,151315,17431.807351692994,0,4,2010,2,4
8378,1,82,2010-04-09,17678.66,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,17179.531354491268,0,4,2010,9,4
8379,1,82,2010-04-16,16566.09,0,66.32,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,A,151315,16935.681099950325,0,4,2010,16,4
8380,1,82,2010-04-23,16204.99,0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,A,151315,16859.995735796638,0,4,2010,23,4
8381,1,82,2010-04-30,17115.38,0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,A,151315,17103.32688312826,0,4,2010,30,4
8382,1,82,2010-05-07,17893.1,0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,A,151315,17448.804875167567,0,5,2010,7,4
8383,1,82,2010-05-14,17814.39,0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,A,151315,17577.71812016086,0,5,2010,14,4
8384,1,82,2010-05-21,17328.64,0,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,A,151315,17442.43073653306,0,5,2010,21,4
8385,1,82,2010-05-28,17229.66,0,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,A,151315,17584.791297206397,0,5,2010,28,4
8386,1,82,2010-06-04,20519.54,0,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,A,151315,17811.164227951584,0,6,2010,4,4
8387,1,82,2010-06-11,18551.52,0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,A,151315,18022.753539065558,0,6,2010,11,4
8388,1,82,2010-06-18,17940.03,0,84.11,2.637,0.0,0.0,0.0,0.0,0.0,211.4537719,7.808,A,151315,18173.92071468273,0,6,2010,18,4
8389,1,82,2010-06-25,17824.37,0,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,A,151315,18239.65232073217,0,6,2010,25,4
8390,1,82,2010-07-02,18581.75,0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787000000000001,A,151315,18393.789607919498,0,7,2010,2,4
8391,1,82,2010-07-09,19092.69,0,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787000000000001,A,151315,18288.175603973472,0,7,2010,9,4
8392,1,82,2010-07-16,18118.18,0,83.15,2.623,0.0,0.0,0.0,0.0,0.0,211.1003854,7.787000000000001,A,151315,17728.819237143594,0,7,2010,16,4
8393,1,82,2010-07-23,16361.87,0,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787000000000001,A,151315,16973.106781089038,0,7,2010,23,4
8394,1,82,2010-07-30,15881.65,0,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.36990319999995,7.787000000000001,A,151315,16744.965345129705,0,7,2010,30,4
8395,1,82,2010-08-06,18429.47,0,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,A,151315,16692.32556079268,0,8,2010,6,4
8396,1,82,2010-08-13,16914.11,0,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787000000000001,A,151315,16834.406659482396,0,8,2010,13,4
8397,1,82,2010-08-20,16702.11,0,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787000000000001,A,151315,16618.282415243462,0,8,2010,20,4
8398,1,82,2010-08-27,16038.14,0,85.22,2.619,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787000000000001,A,151315,16674.760479524743,0,8,2010,27,4
8399,1,82,2010-09-03,19146.83,0,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,A,151315,16879.86027149345,0,9,2010,3,4
8400,1,82,2010-09-10,17349.06,1,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787000000000001,A,151315,17192.67087478794,0,9,2010,10,4
8401,1,82,2010-09-17,17499.58,0,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,A,151315,17718.158519149732,0,9,2010,17,4
8402,1,82,2010-09-24,17168.59,0,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787000000000001,A,151315,18692.397438748663,0,9,2010,24,4
8403,1,82,2010-10-01,20110.05,0,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.837999999999999,A,151315,19689.63399701176,0,10,2010,1,4
8404,1,82,2010-10-08,22254.42,0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,A,151315,20542.3897008522,0,10,2010,8,4
8405,1,82,2010-10-15,21079.88,0,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.837999999999999,A,151315,20977.765518192933,0,10,2010,15,4
8406,1,82,2010-10-22,20808.34,0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.837999999999999,A,151315,21076.31915464473,0,10,2010,22,4
8407,1,82,2010-10-29,20957.34,0,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.837999999999999,A,151315,21213.88957248672,0,10,2010,29,4
8408,1,82,2010-11-05,21850.85,0,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.837999999999999,A,151315,21439.255611829907,0,11,2010,5,4
8409,1,82,2010-11-12,21473.78,0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,A,151315,22280.11044675517,0,11,2010,12,4
8410,1,82,2010-11-19,20964.18,0,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.8896737,7.837999999999999,A,151315,23315.13187774621,0,11,2010,19,4
8411,1,82,2010-11-26,24770.41,1,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.837999999999999,A,151315,24740.43876432309,0,11,2010,26,4
8412,1,82,2010-12-03,25685.14,0,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.837999999999999,A,151315,30516.091624066063,0,12,2010,3,4
8413,1,82,2010-12-10,29846.11,0,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,A,151315,38333.52592472834,0,12,2010,10,4
8414,1,82,2010-12-17,41964.81,0,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.837999999999999,A,151315,41964.809999999976,0,12,2010,17,4
8415,1,82,2010-12-24,63787.12,0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,A,151315,47964.09609698074,0,12,2010,24,4
8416,1,82,2010-12-31,23820.76,1,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,A,151315,39054.286653413255,0,12,2010,31,4
8417,1,82,2011-01-07,20707.94,0,48.27,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,211.40474190000003,7.742000000000001,A,151315,28287.805704536713,0,1,2011,7,4
8418,1,82,2011-01-14,19252.31,0,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742000000000001,A,151315,19272.930297069423,0,1,2011,14,4
8419,1,82,2011-01-21,18115.39,0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.82723430000004,7.742000000000001,A,151315,20694.13180773996,0,1,2011,21,4
8420,1,82,2011-01-28,18374.35,0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742000000000001,A,151315,21652.08848890751,0,1,2011,28,4
8421,1,82,2011-02-04,22815.39,0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742000000000001,A,151315,23012.91406631856,0,2,2011,4,4
8422,1,82,2011-02-11,25005.25,1,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742000000000001,A,151315,23853.58072855606,0,2,2011,11,4
8423,1,82,2011-02-18,24062.14,0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742000000000001,A,151315,23902.60705395574,0,2,2011,18,4
8424,1,82,2011-02-25,20803.27,0,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742000000000001,A,151315,23430.12669255014,0,2,2011,25,4
8425,1,82,2011-03-04,22958.34,0,59.58,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742000000000001,A,151315,22675.341744983343,0,3,2011,4,4
8426,1,82,2011-03-11,21432.21,0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742000000000001,A,151315,22050.23198978013,0,3,2011,11,4
8427,1,82,2011-03-18,21612.22,0,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742000000000001,A,151315,21547.450349592036,0,3,2011,18,4
8428,1,82,2011-03-25,21433.52,0,69.97,3.4730000000000003,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742000000000001,A,151315,21055.520093777934,0,3,2011,25,4
8429,1,82,2011-04-01,20437.22,0,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,A,151315,20468.22564592541,0,4,2011,1,4
8430,1,82,2011-04-08,19725.93,0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,A,151315,19901.870154879798,0,4,2011,8,4
8431,1,82,2011-04-15,18839.28,0,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,A,151315,19681.59850016292,0,4,2011,15,4
8432,1,82,2011-04-22,19960.32,0,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.45990530000003,7.682,A,151315,19812.77118445789,0,4,2011,22,4
8433,1,82,2011-04-29,20028.3,0,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,A,151315,20249.58139846861,0,4,2011,29,4
8434,1,82,2011-05-06,21181.28,0,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,A,151315,20624.96756154586,0,5,2011,6,4
8435,1,82,2011-05-13,20663.71,0,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,A,151315,20580.712359649642,0,5,2011,13,4
8436,1,82,2011-05-20,17960.55,0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,A,151315,20471.259376762213,0,5,2011,20,4
8437,1,82,2011-05-27,19854.55,0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,A,151315,20380.87853481542,0,5,2011,27,4
8438,1,82,2011-06-03,20885.95,0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.27365530000003,7.682,A,151315,20329.8062907252,0,6,2011,3,4
8439,1,82,2011-06-10,20543.68,0,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.04352290000003,7.682,A,151315,20127.675986228853,0,6,2011,10,4
8440,1,82,2011-06-17,19190.57,0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,A,151315,20162.169986803616,0,6,2011,17,4
8441,1,82,2011-06-24,23442.18,0,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,A,151315,20368.262531311146,0,6,2011,24,4
8442,1,82,2011-07-01,20927.08,0,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.18413680000003,7.9620000000000015,A,151315,20301.23873939662,0,7,2011,1,4
8443,1,82,2011-07-08,21765.06,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.27717540000003,7.9620000000000015,A,151315,19908.04469257937,0,7,2011,8,4
8444,1,82,2011-07-15,18346.17,0,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.9620000000000015,A,151315,18677.39925880186,0,7,2011,15,4
8445,1,82,2011-07-22,17312.56,0,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.9620000000000015,A,151315,17405.59655426547,0,7,2011,22,4
8446,1,82,2011-07-29,16405.74,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.9620000000000015,A,151315,17219.412565650022,0,7,2011,29,4
8447,1,82,2011-08-05,20902.12,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.9620000000000015,A,151315,17321.101051785325,0,8,2011,5,4
8448,1,82,2011-08-12,18091.77,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.9620000000000015,A,151315,17522.95833604829,0,8,2011,12,4
8449,1,82,2011-08-19,17513.33,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.9620000000000015,A,151315,17783.18945733704,0,8,2011,19,4
8450,1,82,2011-08-26,17447.29,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.9620000000000015,A,151315,17947.790851783877,0,8,2011,26,4
8451,1,82,2011-09-02,18775.72,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.9620000000000015,A,151315,18251.255794934757,0,9,2011,2,4
8452,1,82,2011-09-09,18293.46,1,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.861056,7.9620000000000015,A,151315,18577.069778754932,0,9,2011,9,4
8453,1,82,2011-09-16,19609.72,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.9620000000000015,A,151315,18539.804374523752,0,9,2011,16,4
8454,1,82,2011-09-23,17923.58,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,A,151315,18555.795630464552,0,9,2011,23,4
8455,1,82,2011-09-30,18244.98,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.9620000000000015,A,151315,18562.27477379359,0,9,2011,30,4
8456,1,82,2011-10-07,19497.99,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,18683.597828214643,0,10,2011,7,4
8457,1,82,2011-10-14,18170.02,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,18975.13691668637,0,10,2011,14,4
8458,1,82,2011-10-21,19610.25,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,19110.66610139102,0,10,2011,21,4
8459,1,82,2011-10-28,19018.37,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,19344.389740801696,0,10,2011,28,4
8460,1,82,2011-11-04,19833.86,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,19496.97900363847,0,11,2011,4,4
8461,1,82,2011-11-11,19452.05,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,19867.335945641535,0,11,2011,11,4
8462,1,82,2011-11-18,19776.44,0,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,20549.71426951492,0,11,2011,18,4
8463,1,82,2011-11-25,21972.8,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,21772.654608910645,0,11,2011,25,4
8464,1,82,2011-12-02,21205.01,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,27179.814779185148,0,12,2011,2,4
8465,1,82,2011-12-09,28826.71,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,31748.653333333314,0,12,2011,9,4
8466,1,82,2011-12-16,36636.58,0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.17945330000003,7.866,A,151315,36636.58,0,12,2011,16,4
8467,1,82,2011-12-23,58789.91,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,31097.61666666665,0,12,2011,23,4
8468,1,82,2011-12-30,30132.4,1,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315,25950.826999379657,0,12,2011,30,4
8469,1,82,2012-01-06,20019.69,0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315,19952.09399033681,0,1,2012,6,4
8470,1,82,2012-01-13,17532.05,0,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315,17801.185503136152,0,1,2012,13,4
8471,1,82,2012-01-20,16655.06,0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315,18715.910547128115,0,1,2012,20,4
8472,1,82,2012-01-27,16034.0,0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315,19239.118499412118,0,1,2012,27,4
8473,1,82,2012-02-03,20420.49,0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315,20227.352338740428,0,2,2012,3,4
8474,1,82,2012-02-10,21248.19,1,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.26517830000003,7.348,A,151315,21329.53188858759,0,2,2012,10,4
8475,1,82,2012-02-17,22346.26,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,21387.28878404752,0,2,2012,17,4
8476,1,82,2012-02-24,18049.72,0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315,21112.0391151917,0,2,2012,24,4
8477,1,82,2012-03-02,20526.27,0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315,20578.087784687494,0,3,2012,2,4
8478,1,82,2012-03-09,19766.69,0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315,19984.652176721524,0,3,2012,9,4
8479,1,82,2012-03-16,25743.29,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,19779.506289862664,0,3,2012,16,4
8480,1,82,2012-03-23,19431.9,0,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315,19684.408427772607,0,3,2012,23,4
8481,1,82,2012-03-30,19953.17,0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315,19662.58074662492,0,3,2012,30,4
8482,1,82,2012-04-06,22840.12,0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,A,151315,19455.28001458584,0,4,2012,6,4
8483,1,82,2012-04-13,19415.38,0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315,19135.077482635257,0,4,2012,13,4
8484,1,82,2012-04-20,18275.61,0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315,18749.180081831466,0,4,2012,20,4
8485,1,82,2012-04-27,18406.59,0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,A,151315,18975.480293279343,0,4,2012,27,4
8486,1,82,2012-05-04,21563.76,0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,A,151315,19486.53231862479,0,5,2012,4,4
8487,1,82,2012-05-11,20076.15,0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,A,151315,20135.632086821788,0,5,2012,11,4
8488,1,82,2012-05-18,21132.05,0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,A,151315,20493.99205966245,0,5,2012,18,4
8489,1,82,2012-05-25,20094.03,0,77.22,3.5610000000000004,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,A,151315,20549.668091541585,0,5,2012,25,4
8490,1,82,2012-06-01,20883.43,0,77.95,3.5010000000000003,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315,20418.162115246832,0,6,2012,1,4
8491,1,82,2012-06-08,20121.63,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,20314.787413048234,0,6,2012,8,4
8492,1,82,2012-06-15,20006.9,0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315,20304.69912421473,0,6,2012,15,4
8493,1,82,2012-06-22,20450.16,0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315,20399.751060701998,0,6,2012,22,4
8494,1,82,2012-06-29,20698.18,0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,A,151315,20474.851570435414,0,6,2012,29,4
8495,1,82,2012-07-06,20764.05,0,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315,20377.89425372962,0,7,2012,6,4
8496,1,82,2012-07-13,19445.79,0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315,20279.795958749288,0,7,2012,13,4
8497,1,82,2012-07-20,20460.8,0,80.42,3.3110000000000004,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315,20190.23912018656,0,7,2012,20,4
8498,1,82,2012-07-27,20126.49,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,20128.9005298529,0,7,2012,27,4
8499,1,82,2012-08-03,20729.31,0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315,19712.77059734008,0,8,2012,3,4
8500,1,82,2012-08-10,18532.35,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,19334.65077180253,0,8,2012,10,4
8501,1,82,2012-08-17,18563.27,0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.908,A,151315,19173.88327667691,0,8,2012,17,4
8502,1,82,2012-08-24,19415.99,0,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315,19544.66733514085,0,8,2012,24,4
8503,1,82,2012-08-31,20745.26,0,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315,20028.48782452277,0,8,2012,31,4
8504,1,82,2012-09-07,20542.29,1,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315,20204.82171998435,0,9,2012,7,4
8505,1,82,2012-09-14,19937.48,0,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315,19935.801424570633,0,9,2012,14,4
8506,1,82,2012-09-21,19511.41,0,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315,19670.978919046516,0,9,2012,21,4
8507,1,82,2012-09-28,18084.61,0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315,19778.81065828456,0,9,2012,28,4
8508,1,82,2012-10-05,20292.96,0,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,A,151315,19982.433326979164,0,10,2012,5,4
8509,1,82,2012-10-12,21963.11,0,62.99,3.6010000000000004,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,A,151315,20001.813117762398,0,10,2012,12,4
8510,1,82,2012-10-19,20132.76,0,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,A,151315,20022.921177823322,0,10,2012,19,4
8511,1,82,2012-10-26,19702.26,0,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315,19988.296763797884,0,10,2012,26,4
8512,1,83,2010-02-05,5711.19,0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,6212.122619982759,0,2,2010,5,4
8513,1,83,2010-02-12,7521.08,1,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.24216980000003,8.106,A,151315,6410.017667591819,0,2,2010,12,4
8514,1,83,2010-02-19,9080.26,0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,6594.689845697827,0,2,2010,19,4
8515,1,83,2010-02-26,6627.3,0,46.63,2.5610000000000004,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,6753.534411108399,0,2,2010,26,4
8516,1,83,2010-03-05,8840.0,0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,6536.893044290768,0,3,2010,5,4
8517,1,83,2010-03-12,6483.01,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,6386.130765450301,0,3,2010,12,4
8518,1,83,2010-03-19,6226.01,0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,A,151315,6255.263499378823,0,3,2010,19,4
8519,1,83,2010-03-26,5693.05,0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,A,151315,6439.0147555362255,0,3,2010,26,4
8520,1,83,2010-04-02,7829.88,0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,A,151315,6463.355736671614,0,4,2010,2,4
8521,1,83,2010-04-09,6861.06,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,6386.907600190258,0,4,2010,9,4
8522,1,83,2010-04-16,5829.18,0,66.32,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,A,151315,5807.245154290029,0,4,2010,16,4
8523,1,83,2010-04-23,4638.15,0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,A,151315,5170.474684454562,0,4,2010,23,4
8524,1,83,2010-04-30,4085.57,0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,A,151315,5079.040948323813,0,4,2010,30,4
8525,1,83,2010-05-07,6034.61,0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,A,151315,5121.141434097255,0,5,2010,7,4
8526,1,83,2010-05-14,5395.06,0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,A,151315,5239.356415070473,0,5,2010,14,4
8527,1,83,2010-05-21,5038.0,0,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,A,151315,5044.006223700469,0,5,2010,21,4
8528,1,83,2010-05-28,4215.35,0,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,A,151315,4925.8840433678615,0,5,2010,28,4
8529,1,83,2010-06-04,5160.57,0,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,A,151315,4984.285293775044,0,6,2010,4,4
8530,1,83,2010-06-11,5227.94,0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,A,151315,5201.229159034244,0,6,2010,11,4
8531,1,83,2010-06-18,5523.24,0,84.11,2.637,0.0,0.0,0.0,0.0,0.0,211.4537719,7.808,A,151315,5380.7960289243265,0,6,2010,18,4
8532,1,83,2010-06-25,5285.01,0,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,A,151315,5511.960588476078,0,6,2010,25,4
8533,1,83,2010-07-02,5829.64,0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787000000000001,A,151315,5531.887446844438,0,7,2010,2,4
